-0.0186553327059848	0	0	0.00997184784112157
-0.0232277195573016	0	0	0.023227719624304
-0.00997184842306919	0	0	0.0186553332384533
-0.0186553332193261	0	0	0.00997184846874955
-0.023227719698871	0	0	0.0232277196993988
-0.0099718484687104	0	0	0.0186553332189187
-0.00897135457118539	0	0	0.0102810491251536
-0.0102810492502425	0	0	0.00897135468519011
-0.0404685391138995	0	0	0.0194840064068072
-0.0653432262604432	0	0	0.0440848696700497
-0.0440848696703367	0	0	0.0653432262606183
-0.0194840064073778	0	0	0.0404685391140887
-0.0102131843435573	0	0	0.010213184310836
-0.0343682845608682	0	0	0.0435868470242992
-0.0879984196853175	0	0	0.0770967669643891
-0.107533433979961	0	0	0.10753343398038
-0.0770967669643152	0	0	0.0879984196857476
-0.0435868470240456	0	0	0.0343682845618813
-0.0106904695300185	0	0	0.0298304362853251
-0.0583935555576709	0	0	0.0826458221947057
-0.122288309233308	0	0	0.124222029222157
-0.124222029222006	0	0	0.122288309233152
-0.0826458221939097	0	0	0.0583935555572716
-0.0298304362850055	0	0	0.0106904695295123
-0.0343682845609789	0	0	0.0435868470236993
-0.0879984196858921	0	0	0.0770967669653284
-0.107533433980261	0	0	0.107533433980068
-0.0770967669647103	0	0	0.0879984196855086
-0.0435868470235076	0	0	0.0343682845607583
-0.0102131843109132	0	0	0.0102131843437076
-0.0404685391136772	0	0	0.0194840064071732
-0.0653432262602235	0	0	0.0440848696711008
-0.0440848696706492	0	0	0.0653432262603267
-0.0194840064070436	0	0	0.040468539114155
-0.00897135468510629	0	0	0.0102810492502877
-0.0102810491252784	0	0	0.00897135457125509
