-0.0186553327055736	0	0	0.00997184784132003
-0.00897135457087819	0	0	0.01028104912588
-0.0102131843439114	0	0	0.0102131843107621
-0.010690469529311	0	0	0.0298304362855134
-0.0343682845610456	0	0	0.0435868470237311
-0.0404685391133675	0	0	0.0194840064074406
-0.0232277195572576	0	0	0.0232277196234672
-0.0102810492504577	0	0	0.00897135468456082
-0.0343682845610957	0	0	0.0435868470237672
-0.0583935555574054	0	0	0.0826458221942507
-0.0879984196858812	0	0	0.0770967669642497
-0.0653432262603096	0	0	0.0440848696707566
-0.00997184842287813	0	0	0.0186553332384773
-0.0404685391131431	0	0	0.0194840064071678
-0.0879984196857787	0	0	0.0770967669645358
-0.122288309233753	0	0	0.124222029221801
-0.107533433980148	0	0	0.107533433980122
-0.0440848696704177	0	0	0.0653432262605302
-0.0186553332188658	0	0	0.00997184846869658
-0.0653432262603374	0	0	0.0440848696707112
-0.107533433979998	0	0	0.107533433980431
-0.12422202922242	0	0	0.122288309232821
-0.0770967669642269	0	0	0.087998419685698
-0.0194840064071363	0	0	0.0404685391137776
-0.0232277196992116	0	0	0.0232277196993155
-0.0440848696693352	0	0	0.0653432262606129
-0.077096766964562	0	0	0.0879984196854156
-0.0826458221937642	0	0	0.0583935555575146
-0.043586847023894	0	0	0.034368284560999
-0.00897135468530907	0	0	0.0102810492499309
-0.00997184846853064	0	0	0.0186553332194027
-0.0194840064077202	0	0	0.0404685391138282
-0.043586847023967	0	0	0.0343682845607328
-0.0298304362853095	0	0	0.010690469529553
-0.0102131843102867	0	0	0.0102131843439947
-0.010281049125525	0	0	0.00897135457147881
